App_ID,App_Icon_URL,App_Image_Name,App_Name
com.andanapps.app.calclt,https://lh3.googleusercontent.com/u9wS9PW9b0rqK1PJ4lqMAKNnSqMOgjCQ2sUG9ncqVsyZmMJ0jb1JlOxVR5-NnUxfyTr5=w170,,Calculator andanCalc LT
com.angelnx.gstcalculator,https://lh3.googleusercontent.com/OcZlWaXwIek3B5lLVjaJT9CFkbOt-uAZ3M1vPwBDA60C1ZstXmzYcq5ShFXBA3p9kQ=w170,,"CITIZEN & GST CALCULATOR - Loan, Age,Currency,Unit"
photoart.voicecalculator,https://lh3.googleusercontent.com/0HG3yjoZtaRSrAucdxqabp8Ig-RI8lqcxsf9VrC5TErslsi2s8BA2RPczpcqhoYb1mY=w170,,Voice Calculator
info.woodsmall.calculator,https://lh3.googleusercontent.com/YH1Fpm-j9-EH7r0ErMVyoIKU28pF3N7AXSDFu8oLjBkdJ3jCo5wVHochmBJCfd9RN7Y=w170,,Calculator - Simple & Stylish
com.sm.calculateme,https://lh3.googleusercontent.com/pMnvB-u74E-yX0IzEJG5O546vIRmZDUV5ZZVHG_Xwv3f_Gb-XaYQCU1yEi-yqU7K2Gw=w170,,Calculator: The Game
com.roamingsquirrel.android.calculator,https://lh4.ggpht.com/BTokYTwFqPTzzM5BkGQGjzP9jce0vBH7y0s9dxCw5gOQDjrI1UBSjuTFPN4ragnYU06y=w170,,Scientific Calculator
com.ibox.calculators,https://lh6.ggpht.com/ZLOPPC0puj0x2Lx_b-VcCPMemloa-HtiLngMuESdsIsoQaWmW-vf9S1hG4SceC5dmx5V=w170,,iDO Calculator Plus Free
mmapps.mobile.discount.calculator,https://lh3.googleusercontent.com/soQN2ou4oaJh8tHg08o7zZT5VAAO4osTlyKHLWij888C6De9RQFYDpkAKf60C2Xgjw=w170,,Discount Calculator
com.free.love.calculator,https://lh3.googleusercontent.com/0YDQUUesEr_yDSDT8jbISiA0_1TzwFvHxPpNKhNQKkjTcZpGuTdv1BxR8bJLsWZg14s=w170,,Love Calculator
com.kvs.util.emic,https://lh4.ggpht.com/FmMhv03aukydi8uLnUgHhh5abfRyI6HHqdSiZE2cXB7krWr_LjduBjkZ1Nb1fidemC0=w170,,Loan EMI Calculator - Bank
com.gbsoft.datescalculator,https://lh3.googleusercontent.com/TBRrvRtGecuIfKiK0YCNYmLEVPAx4ejKEMpl7LnpT8NZ9UPznCgMJIn7SJhbj6hrkjw=w170,,Calculator  Date & time (Free)
com.iapp.emi,https://lh3.googleusercontent.com/klWej7hlfNA77uu3HXLM2wzuOF1ETW7gNtxKGWFRExzDiITrrDAbJCzNTjspLSQq2g=w170,,EMI Calculator
com.AP.emi.calculator,https://lh3.googleusercontent.com/4cNFvxQaebe09TspBmxsj2JFznIf0v1ldbslrhgGbK6dI_4eeBhJ3GrszfYlfVp4FaY=w170,,EMI Loan Calculator
simplecalc.calculator,https://lh3.googleusercontent.com/WktxZVGZE3ad2n_sRT3SHJj6cGA7IdyyBSQPnQWYvsRVOMNwfXuvHmg-hRgbghJEv4c=w170,,Simple Calculator -Flat Design
com.nstudio.calc.casio.business,https://lh3.googleusercontent.com/EuMDBTJ2aqg3O-SgxG7GltkfZDsOrMckq9yAm0Ipy9oq5-zeHLcfPiYhLAH3WhNyvQ=w170,,Advanced fx calculator 991 es plus & 991 ms plus
morappsstore.bankingcalculator,https://lh3.googleusercontent.com/5khpneuDFfdzX4QIIEn0fINi0u1em55CASwAKdgGQvw5Tvtv821-w9YzAjoCcR5iVd8=w170,,Banking Calculator - EMI SIP FD RD PPF NPS Sukanya
expensemanager.shankar.sanket.citizencalculatorpro,https://lh3.googleusercontent.com/ntTP46pzZpCRobAEnJjFaWg9KX4Y7ay5DQo2nCwySDIZoNOIDXEiQfVZ_dIOtLfN5iI=w170,,Real Citizen Calculator
com.apptain.agecalculator,https://lh3.googleusercontent.com/TaccpHFRH0vP6UlksBbcFi1jXpcNtmEdzAXkW1zT9lqEnElM3dUiq4R25Ae-vb7EegZ-=w170,,Age Calculator - Classic
com.tomhogenkamp.personalcalc,https://lh3.googleusercontent.com/jW_XEIqNqUcdeLTT6DYHuCnvNdn7wrjdFeAtZWr5T_MzMqxl_tszr_6FTn8h6kupaXGa=w170,,Calculator Free
com.james.SmartCalculator,https://lh3.googleusercontent.com/ZUlK0KTyvLpTqd2A1X8mJbjMAwV7wOrs_NSjZDk74f-JrbytomMZMbThjeXVHU3Tzg=w170,,Smart Calculator
com.zoomtook.quickgstcalculator,https://lh3.googleusercontent.com/qaN-ZGh84k8uX_n-o-LC8sYgPtak53GX0QqmO7e3yf8Fl9nx-kbUBA81UKorQd3yAHjg=w170,,GST Calculator - Tool
